Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,New Life Presbyterian Church,6600 Old National Highway,,Atlanta,GA,30349,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,33.574934220407826,-84.46991076,3/2/2026,332544,2026-03-02 00:48:47 UTC,,,,5/3/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER RICHLAND DC 1,26 Stewart St,Parking lot on main street,Richland,GA,31825,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,32.090459,-84.666726,3/2/2026,332553,2026-03-02 03:00:46 UTC,,,,4/18/2024,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER RICHLAND DC 2,26 Stewart St,Parking lot on main street,Richland,GA,31825,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,32.090442,-84.666753,3/2/2026,332574,2026-03-02 03:26:34 UTC,,,,4/18/2024,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PARKVIEW1 STATION 2,5070 Peachtree Blvd,,Chamblee,GA,30341,,888-758-4389,T,2/28/2026,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.888524,-84.314859,3/2/2026,332575,2026-03-02 03:26:35 UTC,,,,4/18/2024,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PARKVIEW1 STATION 1,5070 Peachtree Blvd,,Chamblee,GA,30341,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.888519,-84.314998,3/2/2026,332576,2026-03-02 03:26:35 UTC,,,,4/18/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,City hall,310 technology pkwy,,Peachtree corners,GA,30092,,888-222-6618,E,,Public,,,,,,,3,,,NOODOE,https://www.noodoe.com,GPS,33.9583326,-84.2247509,3/2/2026,332952,2026-03-02 05:45:00 UTC,,,,4/22/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Innovation Center,147 Technology Pkwy,,Peachtree Corners,GA,30092,,888-222-6618,E,,Public,,,,,,,4,,,NOODOE,https://www.noodoe.com,GPS,33.963076,-84.220716,3/2/2026,332953,2026-03-02 05:45:01 UTC,,,,4/22/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Town Center Parking Deck,"5220 Town Center Blvd,",,Peachtree Corners,GA,30092,,888-222-6618,E,,Public,,,,,,,6,,,NOODOE,https://www.noodoe.com,GPS,33.979565,-84.215248,3/2/2026,332954,2026-03-02 05:45:01 UTC,,,,3/24/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Peachtree Corners,3617 Parkway Lane,,Norcross,GA,30092,,888-222-6618,E,,Public,,,,,,,9,,,NOODOE,https://www.noodoe.com,GPS,33.961633,-84.235501,3/2/2026,332991,2026-03-02 05:45:10 UTC,,,,3/24/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ABM - Alpharetta GA,1005 windward ridge pkwy,,Alpharetta,GA,30005,,844-226-3873,E,,Public,,,,,,,2,,,ABM,https://info.abm.com/SimplifyEV,GPS,34.097438,-84.210999,3/2/2026,333104,2026-03-02 05:45:46 UTC,,,,4/22/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Woodward North,1662 Rugby Ave.,,Atlanta,GA,30337,,888-222-6618,E,,Public,,,,,,,2,,,NOODOE,https://www.noodoe.com,GPS,34.0337187,-84.1647827,3/2/2026,333293,2026-03-02 05:46:36 UTC,,,,10/3/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Woodward Academy - Lower School,1662 Rugby Ave.,,Atlanta,GA,30337,,888-222-6618,E,,Public,,,,,,,2,,,NOODOE,https://www.noodoe.com,GPS,33.662561,-84.4389053,3/2/2026,333294,2026-03-02 05:46:37 UTC,,,,10/3/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER GEORGE DC2,790 US-82,Inside the Marathon Gas station lot,Georgetown,GA,39854,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,31.887317,-85.108232,3/2/2026,333351,2026-03-02 03:23:39 UTC,,,,4/23/2024,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER GEORGE DC1,790 US-82,Inside the Marathon Gas station lot,Georgetown,GA,39854,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,31.887168,-85.108319,3/2/2026,333352,2026-03-02 03:23:40 UTC,,,,4/23/2024,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER DONALSON DC1,216 Cherry St,,Donalsonville,GA,39845,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,31.041257,-84.882133,3/2/2026,333355,2026-03-02 03:24:57 UTC,,,,4/23/2024,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER DONALSON DC2,216 Cherry St,,Donalsonville,GA,39845,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,31.04135,-84.881554,3/2/2026,333356,2026-03-02 03:24:57 UTC,,,,4/23/2024,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER AMERICUS DC2,202b U.S. Hwy 19,Behind the Gas & Go,Americus,GA,31719,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,32.063528,-84.253101,3/2/2026,333364,2026-03-02 03:26:47 UTC,,,,4/23/2024,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER AMERICUS DC1,202b U.S. Hwy 19,Behind the Gas & Go,Americus,GA,31719,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,32.063568,-84.253187,3/2/2026,333365,2026-03-02 03:26:48 UTC,,,,4/23/2024,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,The Centre on Hugh Howell - Tesla Supercharger,4420 Hugh Howell Rd,,Tucker,GA,30084,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.852476,-84.20739603,7/1/2024,333474,2025-02-12 00:16:32 UTC,P,,,4/18/2024,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Goat Farm Apartments,1200 Foster Street Northwest,,Atlanta,GA,30318,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,https://blinkcharging.com,GPS,33.785479,-84.417014,3/2/2026,333602,2026-03-02 00:19:45 UTC,,,,4/16/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Lou Sobh Kia,1135 Buford Rd,,Cumming,GA,30041,,949-945-2000,E,,Public,24 hours daily,,,,,,,4,,EVGATEWAY,https://evgateway.com,GPS,34.1759848,-84.1271457,3/2/2026,333878,2026-03-02 06:07:03 UTC,,,,6/7/2023,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GSU,123 Dorman Dr,,Statesboro,GA,30458,,949-945-2000,T,12/30/2025,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,EVGATEWAY,https://evgateway.com,GPS,32.42407273,-81.7778001,3/2/2026,333908,2026-03-02 06:08:29 UTC,,,,1/14/2020,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DIV2,1400 S Davis Rd,,Lagrange,GA,30241,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,,,Non-Networked,,200-8,33.01583,-85.00328,5/9/2024,333937,2025-02-12 00:16:32 UTC,P,,,7/18/2019,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Oglethorpe Power,925 Looper Bridge Rd,,Dalton,GA,30721,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,,,Non-Networked,,200-8,34.70885828719492,-84.92017168,,334012,2025-01-28 21:18:14 UTC,P,,,7/18/2019,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Qwik Charge Inc,925 Sanders Rd,,Cumming,GA,30040,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,20,,,Non-Networked,,200-8,34.18422,-84.12288,,334013,2025-01-28 21:18:14 UTC,P,,,7/18/2019,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,OPC 01,2100 East Exchange Pl,,Tucker,GA,30084,,NA,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,,,Non-Networked,,200-8,33.84443,-84.23887,5/9/2024,334107,2025-02-12 00:16:32 UTC,P,,,3/2/2020,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Snellville Parking Deck,2204 North Rd SW,,Snellville,GA,30078,,949-945-2000,E,,Public,24 hours daily,,,,,,8,,,EVGATEWAY,https://evgateway.com,GPS,33.8611095,-84.0173527,3/2/2026,334122,2026-03-02 06:07:07 UTC,,,,6/1/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,The Kingston,174 Minus Ave,,Garden City,GA,31408,,917-501-9867,E,,Public,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io,GPS,32.1030906,-81.1452294,5/9/2024,335325,2025-02-12 00:16:32 UTC,P,,,2/2/2024,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Kings Ridge,2765 Bethany Bend,,Alpharetta,GA,30004,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,34.1171796,-84.2809591,5/9/2024,335369,2025-02-12 00:16:32 UTC,P,,,11/3/2023,,,,,J1772,US,,,,Privé,,private,,,SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Voyles Acura,5700 Peachtree Blvd,,Chamblee,GA,30341,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,4,,,AMPUP,https://ampup.io,GPS,33.9042249,-84.2969674,5/9/2024,335406,2025-02-12 00:16:32 UTC,P,,,2/28/2024,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,201 Allmond Ln,201 Allmond Ln,,Alpharetta,GA,30004,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,34.198695,-84.313524,5/9/2024,335415,2025-02-12 00:16:32 UTC,P,,,2/27/2024,,,,,J1772,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Domino's,210 Northside Dr,,Valdosta,GA,31602,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,30.8704665,-83.2864083,5/9/2024,335456,2025-02-12 00:16:32 UTC,P,,,1/25/2024,,,,,J1772,US,,,,Privé,,private,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Loganville Ford - DCFC,3460 Atlanta Hwy,,Loganville,GA,30052,,888-998-2546,E,,Public,24 hours daily,,,,,,,4,,Blink Network,https://blinkcharging.com,GPS,33.82977434726948,-83.8708283,3/2/2026,335468,2026-03-02 00:41:00 UTC,,,,3/14/2024,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Loganville Ford,3460 Atlanta Hwy,,Loganville,GA,30052,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,33.829867177299406,-83.87079282,3/2/2026,335473,2026-03-02 00:33:03 UTC,,,,2/6/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SWTCH Energy Inc.,1400 Mall of Georgia Blvd,,Buford,GA,30519,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,,,,2,,,SWTCH,https://swtchenergy.com,GPS,34.0592464,-83.9976647,,341744,2024-05-08 15:49:07 UTC,P,,,4/1/2024,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,$1 per hour,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,SWTCH Energy Inc.,Baxter Cir,,Waleska,GA,30183,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,,,,2,,,SWTCH,https://swtchenergy.com,GPS,34.31980133,-84.54979706,,341759,2024-05-08 15:49:07 UTC,P,,,4/3/2024,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,$0.95 per hour,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,SWTCH Energy Inc.,Lance Ave,,Waleska,GA,30183,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,,,,2,,,SWTCH,https://swtchenergy.com,GPS,34.31959915,-84.55449677,,341762,2024-05-08 15:49:07 UTC,P,,,4/3/2024,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,SWTCH Energy Inc.,11385 Haynes Bridge Rd,,Alpharetta,GA,30004,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,,,,4,,,SWTCH,https://swtchenergy.com,GPS,34.05721283,-84.28601837,,341768,2024-05-08 15:49:07 UTC,P,,,4/3/2024,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,SWTCH Energy Inc.,3989 River Place Dr,,Marcon,GA,31210,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,,,,5,,,SWTCH,https://swtchenergy.com,GPS,32.90480042,-83.68419647,,341771,2024-05-08 15:49:07 UTC,P,,,2/23/2024,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,TRUE,
ELEC,SWTCH Energy Inc.,1777 Peachtree St NE,,Atlanta,GA,30309,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,,,,6,,,SWTCH,https://swtchenergy.com,GPS,33.80350113,-84.39299774,,341790,2024-05-08 15:49:07 UTC,P,,,3/18/2023,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,$1.25 per hour,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,SWTCH Energy Inc.,7134 Jonesboro Rd,,Morrow,GA,30260,,,E,,Public,24 hours daily,A D Debit M V,,,,,3,,,SWTCH,https://swtchenergy.com,GPS,33.56000137,-84.34500122,,341851,2024-05-08 15:49:07 UTC,P,,,3/25/2024,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,$1.25 per hour,,,,,,,,,,FALSE,,,,,,,,LD,TRUE,
ELEC,Bank of America Plaza,600 Peachtree Street Northeast,,Atlanta,GA,30308,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,33.77087792183965,-84.38663667,3/2/2026,341873,2026-03-02 00:47:47 UTC,,,,5/8/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,(400) BUILDING BUILDING 4,4493 Brownsville Road,Garage Space R4 R5,Powder Springs,GA,30127,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.845016,-84.696058,3/2/2026,346091,2026-03-02 03:28:00 UTC,,,,5/11/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Covington, GA - Tesla Supercharger",11220 GA-142,,Covington,GA,30014,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,28,,Tesla,https://www.tesla.com/supercharger,GPS,33.60880556,-83.82575,7/1/2024,346185,2025-02-12 00:16:32 UTC,P,,,5/9/2024,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge - City Express by Marriott Duluth,2370 Stephens Center Dr,,Duluth,GA,30096,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,33.97496,-84.09216,11/13/2025,346278,2026-02-02 23:16:24 UTC,P,,,10/30/2023,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - Hilton Garden Inn Atlanta West / Lithia Srpings,110 Interstate West Pkwy,,Lithia Springs,GA,30122,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,33.77019,-84.59991,11/13/2025,346289,2026-02-02 23:16:24 UTC,P,,,5/21/2023,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - Holiday Inn Express & Suites Atlanta - Emory University Area,2183 N Decatur Rd,,Decatur,GA,30033,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,33.78993,-84.3029,11/13/2025,346290,2026-02-02 23:16:24 UTC,P,,,12/23/2022,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - Holiday Inn Express & Suites Atlanta NW - Powder Springs,3741 Tramore Pointe Pkwy,,Austell,GA,30106,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,33.86255,-84.62303,11/13/2025,346291,2026-02-02 23:16:24 UTC,P,,,12/24/2022,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - Holiday Inn Express & Suites Cartersville,5628 Georgia 20,,Cartersville,GA,30121,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,34.20384,-84.76345,11/13/2025,346292,2026-02-02 23:16:24 UTC,P,,,11/8/2022,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - Holiday Inn Express & Suites Rome,35 Hobson Way,,Rome,GA,30161,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,34.22227,-85.14466,11/13/2025,346295,2026-02-02 23:16:24 UTC,P,,,12/26/2022,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,"Stay-N-Charge EV Charging Station - Holiday Inn Express & Suites, Atlanta N - Woodstock",1470 Woodstock Pkwy,,Woodstock,GA,30188,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,34.11765,-84.530234,11/13/2025,346296,2026-02-02 23:16:24 UTC,P,,,12/21/2022,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,"Stay-N-Charge EV Charging Station - Home2 Suites by Hilton Atlanta West Lithia Springs, GA",115 Interstate West Pkwy,,Lithia Springs,GA,30122,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,33.77062,-84.59937,11/13/2025,346298,2026-02-02 23:16:24 UTC,P,,,5/21/2023,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - Staybridge Suites Atlanta NE - Duluth,2360 Stephens Center Dr,,Duluth,GA,30096,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,33.97509,-84.09197,11/13/2025,346308,2026-02-02 23:16:24 UTC,P,,,1/21/2024,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,BOUNDARY STATION 2,1401 W Peachtree St NE,b1,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.793186,-84.386117,3/2/2026,346398,2026-03-02 02:07:50 UTC,,,,5/17/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GWINNETTCHAMBER GWINNETT CHAMBE,6500 Sugarloaf Parkway,Parking Lot,Duluth,GA,30097,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.992327,-84.092427,3/2/2026,346507,2026-03-02 03:28:23 UTC,,,,5/18/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER MCRAE DC1,90 W Oak St,Street Level,McRae-Helena,GA,31055,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,32.069522,-82.905057,3/2/2026,346595,2026-03-02 03:28:28 UTC,,,,5/21/2024,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GEORGIA POWER MCRAE DC2,90 W Oak St,Street Level,McRae-Helena,GA,31055,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,32.06952,-82.905036,3/2/2026,346596,2026-03-02 03:28:28 UTC,,,,5/21/2024,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ELDENGALLERIA ELDEN 1,800 Galleria Pkwy SE,"Garage 1, Floor 2",Atlanta,GA,30339,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.882927,-84.464758,3/2/2026,346679,2026-03-02 02:23:10 UTC,,,,5/23/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
